Prob_Chromosome	Prob_Plasmid	Prediction	Contig_name	Contig_length
0.7808998258500258	0.21910017414997415	Chromosome	edge_102	170468
0.8916138168098547	0.10838618319014526	Chromosome	edge_103	1164
0.10984579508217707	0.8901542049178229	Plasmid	edge_105	4635
0.12602143190274862	0.8739785680972514	Plasmid	edge_106	14028
0.0696720170504821	0.9303279829495179	Plasmid	edge_107	15061
0.06636117759683291	0.9336388224031671	Plasmid	edge_108	106469
0.035924232562815406	0.9640757674371846	Plasmid	edge_111	251696
0.44495644301744464	0.5550435569825554	Plasmid	edge_112	6599
0.5412544646460382	0.4587455353539618	Chromosome	edge_113	14379
0.19487367025564628	0.8051263297443537	Plasmid	edge_114	8933
0.032772336782843636	0.9672276632171564	Plasmid	edge_116	2485
0.8556429899697995	0.14435701003020052	Chromosome	edge_117	1401
0.4248560304564868	0.5751439695435132	Plasmid	edge_118	11590
0.3052297435936401	0.6947702564063599	Plasmid	edge_119	24087
0.06723584204156163	0.9327641579584384	Plasmid	edge_120	136351
0.0889391560598759	0.9110608439401241	Plasmid	edge_121	4074
0.12263496936701179	0.8773650306329882	Plasmid	edge_122	4522
0.19983910543018524	0.8001608945698148	Plasmid	edge_123	65194
0.6362953198216121	0.36370468017838786	Chromosome	edge_124	15011
0.0852721254901243	0.9147278745098757	Plasmid	edge_125	13863
0.08010325614102765	0.9198967438589724	Plasmid	edge_126	8773
0.07464279475949231	0.9253572052405077	Plasmid	edge_127	39765
0.28452872542381424	0.7154712745761858	Plasmid	edge_128	6215
0.022519625648391384	0.9774803743516086	Plasmid	edge_129	23721
0.00531717475335125	0.9946828252466487	Plasmid	edge_130	27684
0.02925084025244451	0.9707491597475555	Plasmid	edge_131	272813
0.02949950277004365	0.9705004972299563	Plasmid	edge_132	337134
0.35650533221459535	0.6434946677854047	Plasmid	edge_133	6681
0.028148962870683025	0.971851037129317	Plasmid	edge_134	85147
0.05025995603342981	0.9497400439665702	Plasmid	edge_136	2448
0.12572289224255173	0.8742771077574483	Plasmid	edge_137	2332
0.6772418566786584	0.32275814332134156	Chromosome	edge_138	1998
0.07018210565475735	0.9298178943452426	Plasmid	edge_139	60534
0.35328366161623626	0.6467163383837637	Plasmid	edge_140	6552
0.4437503933224991	0.5562496066775009	Plasmid	edge_142	8878
0.5676890054718855	0.43231099452811456	Chromosome	edge_143	10755
0.0764818957168758	0.9235181042831242	Plasmid	edge_144	4242
0.07454890100205591	0.9254510989979441	Plasmid	edge_145	7423
0.0926173201056858	0.9073826798943142	Plasmid	edge_146	112147
0.03108463357143698	0.968915366428563	Plasmid	edge_147	38702
0.07397277644127154	0.9260272235587285	Plasmid	edge_148	1082
0.011395917142228651	0.9886040828577713	Plasmid	edge_149	77771
0.03162136621267719	0.9683786337873228	Plasmid	edge_150	14436
0.25416847472353277	0.7458315252764672	Plasmid	edge_151	34565
0.25035213228429665	0.7496478677157034	Plasmid	edge_152	2959
0.4648745726382335	0.5351254273617665	Plasmid	edge_153	8098
2.9745725919838595e-4	0.9997025427408016	Plasmid	edge_154	1546
0.9608891100600101	0.0391108899399899	Chromosome	edge_155	3862
0.08393909330867955	0.9160609066913205	Plasmid	edge_156	591666
0.10523776014128239	0.8947622398587176	Plasmid	edge_157	20805
0.06925062903303769	0.9307493709669623	Plasmid	edge_158	23489
0.06867176928705787	0.9313282307129421	Plasmid	edge_159	54061
0.15583728377412087	0.8441627162258791	Plasmid	edge_160	84457
0.02430932440183997	0.97569067559816	Plasmid	edge_161	4529
0.1869279775440853	0.8130720224559147	Plasmid	edge_162	10194
0.02730875069400074	0.9726912493059993	Plasmid	edge_163	16630
0.03597201872707123	0.9640279812729288	Plasmid	edge_164	7258
0.008180105295693352	0.9918198947043066	Plasmid	edge_165	3251
0.1599473884552659	0.8400526115447341	Plasmid	edge_167	1757
0.9488449867274025	0.05115501327259753	Chromosome	edge_168	85879
0.7000227892025239	0.2999772107974761	Chromosome	edge_170	4311
0.6801717394752225	0.31982826052477753	Chromosome	edge_171	155199
0.7366040095406396	0.26339599045936035	Chromosome	edge_172	16476
0.7040845193239041	0.29591548067609585	Chromosome	edge_173	8272
0.4478179638081613	0.5521820361918387	Plasmid	edge_174	101611
0.9610777675857424	0.03892223241425763	Chromosome	edge_175	24092
0.8858444841349333	0.11415551586506667	Chromosome	edge_176	35317
0.9689481453528366	0.031051854647163424	Chromosome	edge_178	3029
0.7778693499269601	0.2221306500730399	Chromosome	edge_179	3653
0.9040291029131017	0.09597089708689832	Chromosome	edge_181	4960
0.9949477625586743	0.005052237441325658	Chromosome	edge_182	2334
0.9955858349387369	0.004414165061263131	Chromosome	edge_183	3688
0.993508679943955	0.006491320056045025	Chromosome	edge_184	3195
0.9892329979120916	0.010767002087908373	Chromosome	edge_187	36576
0.9397763910456766	0.06022360895432344	Chromosome	edge_188	41963
0.9977486686806241	0.0022513313193759377	Chromosome	edge_189	2391
0.9861866808287246	0.013813319171275373	Chromosome	edge_190	71712
0.8522356859927275	0.14776431400727252	Chromosome	edge_191	55239
0.997596918000879	0.0024030819991209817	Chromosome	edge_197	13263
0.9155334159009674	0.08446658409903263	Chromosome	edge_198	18009
0.8766998616512971	0.1233001383487029	Chromosome	edge_199	36640
0.949973937881054	0.050026062118945995	Chromosome	edge_200	105270
0.9841135633740465	0.01588643662595346	Chromosome	edge_201	9883
0.8334488852635875	0.16655111473641251	Chromosome	edge_202	7032
0.9451503207447394	0.05484967925526063	Chromosome	edge_205	15303
0.5794638931687248	0.4205361068312752	Chromosome	edge_206	7367
0.9738706159419691	0.02612938405803089	Chromosome	edge_207	2715
0.6497450398410726	0.35025496015892743	Chromosome	edge_208	14888
0.9784510956294862	0.02154890437051382	Chromosome	edge_209	21457
0.9975018910577557	0.002498108942244337	Chromosome	edge_210	8171
0.9661474813791362	0.0338525186208638	Chromosome	edge_211	10192
0.938999514187314	0.06100048581268602	Chromosome	edge_212	2084
0.9965628215156754	0.0034371784843245656	Chromosome	edge_213	2260
0.9617280160254059	0.03827198397459408	Chromosome	edge_214	249551
0.928357159584255	0.07164284041574498	Chromosome	edge_215	4021
0.8402495680662576	0.1597504319337424	Chromosome	edge_218	7933
0.9982814371046398	0.0017185628953602095	Chromosome	edge_219	1273
0.9524152843936006	0.04758471560639943	Chromosome	edge_221	7948
0.8149050591497959	0.18509494085020406	Chromosome	edge_223	3087
0.9848986177841323	0.015101382215867654	Chromosome	edge_224	5986
0.9981841840830574	0.0018158159169425758	Chromosome	edge_225	1634
0.9965987559679749	0.0034012440320251303	Chromosome	edge_226	9556
0.8535451535192583	0.1464548464807417	Chromosome	edge_227	1992
0.997441179032364	0.002558820967636044	Chromosome	edge_228	5900
0.9530582589121395	0.046941741087860533	Chromosome	edge_229	39650
0.9755699836199878	0.024430016380012187	Chromosome	edge_231	1458
0.9944673437841836	0.005532656215816445	Chromosome	edge_232	10465
0.31581714168272257	0.6841828583172774	Plasmid	edge_237	2417
0.673360995266242	0.32663900473375795	Chromosome	edge_238	2669
0.9266783587184336	0.07332164128156637	Chromosome	edge_239	1028
0.9668847389929999	0.03311526100700013	Chromosome	edge_240	42812
0.8682866105144662	0.1317133894855338	Chromosome	edge_241	3104
0.970303886994057	0.029696113005942992	Chromosome	edge_242	23795
0.5350753756311413	0.46492462436885873	Chromosome	edge_243	2965
0.1414071129097585	0.8585928870902415	Plasmid	edge_244	85732
0.16811874000398075	0.8318812599960193	Plasmid	edge_247	32694
0.9995187526415037	4.812473584963062e-4	Chromosome	edge_248	1848
0.8806389841947903	0.11936101580520975	Chromosome	edge_249	42158
0.01348141325283303	0.986518586747167	Plasmid	edge_250	3449
0.3858919462849173	0.6141080537150827	Plasmid	edge_252	43034
0.005789679750633048	0.994210320249367	Plasmid	edge_253	2439
0.5793450655060701	0.42065493449392993	Chromosome	edge_254	2354
0.19951486597369017	0.8004851340263098	Plasmid	edge_255	3835
0.7056398528097767	0.2943601471902233	Chromosome	edge_258	1069
0.9398008998442439	0.060199100155756136	Chromosome	edge_259	7707
0.9537349793912653	0.04626502060873472	Chromosome	edge_260	13754
0.824726151905004	0.17527384809499602	Chromosome	edge_261	7493
0.9160076308021315	0.083992369197868455	Chromosome	edge_263	1080
0.7818132136298799	0.21818678637012012	Chromosome	edge_266	1924
0.9931024348106745	0.006897565189325494	Chromosome	edge_271	30072
0.18974940023486397	0.810250599765136	Plasmid	edge_272	487593
0.058311887607626955	0.941688112392373	Plasmid	edge_273	10921
0.43669184454616994	0.5633081554538301	Plasmid	edge_274	9705
0.06148095446581758	0.9385190455341824	Plasmid	edge_276	40289
0.18278935545778807	0.8172106445422119	Plasmid	edge_277	4063
0.8457312019615112	0.1542687980384888	Chromosome	edge_278	2718
0.6487925767462204	0.3512074232537796	Chromosome	edge_279	3593
0.38555566346910564	0.6144443365308944	Plasmid	edge_280	1018
0.6833810945109258	0.31661890548907423	Chromosome	edge_281	9755
0.9245387550178258	0.07546124498217421	Chromosome	edge_282	2441
0.07674323362410074	0.9232567663758993	Plasmid	edge_283	12062
0.49011988271117246	0.5098801172888275	Plasmid	edge_284	13993
0.9999581556990859	4.184430091414004e-5	Chromosome	edge_286	3067
0.9171520253670148	0.0828479746329852	Chromosome	edge_288	4777
0.6286461575950908	0.3713538424049092	Chromosome	edge_289	38544
0.8708468821886746	0.12915311781132544	Chromosome	edge_290	35078
0.4600555707778209	0.5399444292221791	Plasmid	edge_291	443330
0.9790249720005428	0.020975027999457163	Chromosome	edge_293	7034
0.537722720199483	0.4622772798005171	Chromosome	edge_294	500251
0.7407680250198059	0.2592319749801941	Chromosome	edge_295	232960
0.868298555118213	0.13170144488178703	Chromosome	edge_296	11606
0.9714756702794	0.02852432972060004	Chromosome	edge_297	40363
0.9986293924694987	0.0013706075305013332	Chromosome	edge_298	1484
0.9747188756291255	0.025281124370874486	Chromosome	edge_299	1769
0.9828266346877069	0.017173365312293076	Chromosome	edge_300	1767
0.9794681470626824	0.02053185293731763	Chromosome	edge_301	3084
0.9936062246900278	0.006393775309972205	Chromosome	edge_303	3944
0.9125537909859249	0.08744620901407507	Chromosome	edge_305	7918
0.972446455020887	0.027553544979113	Chromosome	edge_306	56236
0.9978443277219506	0.0021556722780493587	Chromosome	edge_307	14040
0.09073488815079112	0.9092651118492089	Plasmid	edge_309	1755
0.7448897152429674	0.25511028475703257	Chromosome	edge_311	9883
0.9237347577538029	0.07626524224619713	Chromosome	edge_312	38639
0.9947402086000272	0.005259791399972791	Chromosome	edge_313	8527
0.7477462626100221	0.2522537373899779	Chromosome	edge_314	9625
0.2531804032096162	0.7468195967903838	Plasmid	edge_315	8828
0.9454069838667063	0.054593016133293704	Chromosome	edge_316	11589
0.5267934831422258	0.4732065168577742	Chromosome	edge_317	3600
0.9742761542292111	0.0257238457707889	Chromosome	edge_319	310345
0.2899028374987781	0.7100971625012219	Plasmid	edge_320	1734
0.97706025740136	0.022939742598639956	Chromosome	edge_321	6372
0.13656547410789877	0.8634345258921012	Plasmid	edge_322	5341
0.6980614146833973	0.30193858531660267	Chromosome	edge_323	29987
0.4520151307807344	0.5479848692192656	Plasmid	edge_324	13314
0.5787889580963048	0.4212110419036951	Chromosome	edge_325	1207
0.9377980748253095	0.062201925174690476	Chromosome	edge_326	2553
0.019838372663176118	0.9801616273368239	Plasmid	edge_327	1365
0.2832091083777001	0.7167908916222999	Plasmid	edge_328	506366
0.5825643502511622	0.4174356497488378	Chromosome	edge_329	4226
0.9997622979745535	0.00023770202544648456	Chromosome	edge_330	1297
0.9700469857562312	0.02995301424376884	Chromosome	edge_331	2247
0.18326437418506525	0.8167356258149348	Plasmid	edge_332	1213
0.07112230005570197	0.928877699944298	Plasmid	edge_333	7182
0.13727567345461322	0.8627243265453868	Plasmid	edge_334	4567
0.9702621938024677	0.0297378061975323	Chromosome	edge_335	1090
0.27145821613573073	0.7285417838642693	Plasmid	edge_336	1832
0.7454784099090548	0.2545215900909452	Chromosome	edge_337	1377
0.8646326960986574	0.13536730390134255	Chromosome	edge_338	60997
0.980511023230896	0.019488976769103994	Chromosome	edge_339	26434
0.7213776912577445	0.27862230874225546	Chromosome	edge_340	3728
0.31423810866228397	0.685761891337716	Plasmid	edge_341	13484
0.8250301007953577	0.17496989920464234	Chromosome	edge_342	14224
0.9991620371937145	8.379628062854527e-4	Chromosome	edge_343	2554
0.9842123205528659	0.015787679447134106	Chromosome	edge_344	7922
0.6207607213575304	0.37923927864246965	Chromosome	edge_345	3710
0.7217733027534919	0.27822669724650806	Chromosome	edge_346	3100
0.7562329993457009	0.24376700065429915	Chromosome	edge_353	9121
0.4140077565742256	0.5859922434257744	Plasmid	edge_356	2564
0.8860850331423326	0.11391496685766744	Chromosome	edge_360	7240
0.856997545861327	0.14300245413867296	Chromosome	edge_361	73665
0.9696747330357675	0.030325266964232545	Chromosome	edge_362	2848
0.6513996564659161	0.3486003435340839	Chromosome	edge_363	1537
0.934080404220347	0.065919595779653	Chromosome	edge_364	324104
0.2890935924153101	0.7109064075846899	Plasmid	edge_365	3925
0.9827912590245587	0.01720874097544134	Chromosome	edge_366	27845
0.5021436796973884	0.4978563203026117	Chromosome	edge_367	6367
0.0039347264242278746	0.9960652735757721	Plasmid	edge_368	5292
0.7937142970592251	0.20628570294077486	Chromosome	edge_369	4412
0.9751516795235857	0.024848320476414276	Chromosome	edge_370	4829
0.8842578891958224	0.11574211080417762	Chromosome	edge_371	3783
0.8994203937638049	0.10057960623619511	Chromosome	edge_372	14767
0.05966569468934879	0.9403343053106512	Plasmid	edge_373	9538
0.9026053297203142	0.09739467027968585	Chromosome	edge_374	2601
0.3818030610556631	0.6181969389443369	Plasmid	edge_375	37510
0.8817645424996616	0.11823545750033837	Chromosome	edge_376	8082
0.7272294092782139	0.2727705907217861	Chromosome	edge_377	1227
0.8927149574368527	0.1072850425631473	Chromosome	edge_380	3642
0.9507930615332172	0.04920693846678281	Chromosome	edge_381	10490
0.6601195187081077	0.3398804812918923	Chromosome	edge_382	27030
0.9995499924371879	4.5000756281210474e-4	Chromosome	edge_383	1361
0.002195126083944565	0.9978048739160554	Plasmid	edge_384	2027
0.9993367454189647	6.63254581035333e-4	Chromosome	edge_385	1039
0.7277430096408635	0.27225699035913653	Chromosome	edge_386	18313
0.761384131596684	0.23861586840331594	Chromosome	edge_387	111806
0.9483596557963342	0.05164034420366581	Chromosome	edge_388	6283
0.966490502894207	0.033509497105792985	Chromosome	edge_389	8318
0.11910181165108069	0.8808981883489193	Plasmid	edge_390	10054
0.6990452995594825	0.30095470044051753	Chromosome	edge_391	23627
0.8539571822742296	0.14604281772577044	Chromosome	edge_392	6382
0.9639988791998937	0.03600112080010631	Chromosome	edge_393	5167
0.8486183518141324	0.15138164818586763	Chromosome	edge_394	5563
0.9363078420808921	0.06369215791910787	Chromosome	edge_395	19335
0.7550556573123212	0.24494434268767884	Chromosome	edge_396	18644
0.6554210297089058	0.3445789702910942	Chromosome	edge_397	180357
0.778800564947671	0.22119943505232897	Chromosome	edge_398	19273
0.8027338509077715	0.1972661490922285	Chromosome	edge_399	10380
0.21440548736072873	0.7855945126392713	Plasmid	edge_400	6603
0.2637286516793642	0.7362713483206358	Plasmid	edge_401	5496
0.43862548954613234	0.5613745104538677	Plasmid	edge_402	5799
0.9603959105408182	0.03960408945918181	Chromosome	edge_404	1709
0.9104810310580679	0.08951896894193212	Chromosome	edge_405	1492
0.8362009941676718	0.16379900583232823	Chromosome	edge_406	1943
0.9355600871722001	0.06443991282779993	Chromosome	edge_407	1213
0.7924468728623808	0.2075531271376192	Chromosome	edge_409	3144
0.9851612483850531	0.014838751614946855	Chromosome	edge_410	1975
0.03467118915679912	0.9653288108432009	Plasmid	edge_412	288790
0.8335830768494558	0.16641692315054427	Chromosome	edge_413	3069
0.9469229332691167	0.0530770667308833	Chromosome	edge_414	2118
0.8836462323147938	0.11635376768520622	Chromosome	edge_415	1270
0.15787829072711834	0.8421217092728817	Plasmid	edge_416	4104
0.7944757520248686	0.20552424797513136	Chromosome	edge_423	2461
0.9126328949304285	0.08736710506957146	Chromosome	edge_424	1881
0.9134264788965716	0.08657352110342843	Chromosome	edge_425	2571
0.9821913832905914	0.017808616709408587	Chromosome	edge_429	1058
0.9973110085094095	0.002688991490590542	Chromosome	edge_430	2957
0.5598104719135089	0.44018952808649114	Chromosome	edge_432	4266
0.1769880524438282	0.8230119475561718	Plasmid	edge_433	12154
0.8654104158278425	0.1345895841721575	Chromosome	edge_434	1146
0.9900412161495357	0.009958783850464337	Chromosome	edge_435	297546
0.5264584133175236	0.4735415866824764	Chromosome	edge_436	7019
0.2750245572055523	0.7249754427944477	Plasmid	edge_437	5138
0.9939494796257072	0.006050520374292767	Chromosome	edge_440	2308
0.9516522373689694	0.04834776263103058	Chromosome	edge_441	1390
0.9145149199423714	0.08548508005762856	Chromosome	edge_442	20376
0.9958347942114056	0.004165205788594362	Chromosome	edge_444	15639
0.9221966586026574	0.07780334139734257	Chromosome	edge_445	11528
0.9549854094318772	0.04501459056812285	Chromosome	edge_446	198995
0.9979006657018035	0.0020993342981965313	Chromosome	edge_447	12009
0.9926015873029587	0.007398412697041334	Chromosome	edge_448	1037
0.8844511546274636	0.1155488453725364	Chromosome	edge_449	10958
0.9877555244348143	0.012244475565185708	Chromosome	edge_450	1263
0.9292561087118951	0.07074389128810488	Chromosome	edge_451	5418
0.9901487732866007	0.00985122671339933	Chromosome	edge_452	2769
0.9917597480992612	0.008240251900738849	Chromosome	edge_453	21486
0.9579633144964236	0.04203668550357642	Chromosome	edge_454	39026
0.906730810750556	0.09326918924944404	Chromosome	edge_455	7086
0.9167972957351929	0.08320270426480714	Chromosome	edge_456	4499
0.9715668104300839	0.02843318956991614	Chromosome	edge_457	2861
0.9938325416426561	0.006167458357343891	Chromosome	edge_458	17477
0.5035599655977003	0.49644003440229967	Chromosome	edge_459	27739
0.9546316113879157	0.045368388612084254	Chromosome	edge_460	339670
0.8543191547939051	0.14568084520609492	Chromosome	edge_461	5862
0.9543211768483156	0.04567882315168437	Chromosome	edge_462	7511
0.8239396921225647	0.17606030787743532	Chromosome	edge_463	20267
0.9733547509148103	0.026645249085189726	Chromosome	edge_464	10227
0.9664895445061581	0.033510455493841906	Chromosome	edge_465	2112
0.7526964181673081	0.24730358183269185	Chromosome	edge_466	22776
0.4695866037234081	0.5304133962765919	Plasmid	edge_467	6371
0.017797116973710114	0.9822028830262899	Plasmid	edge_468	7177
0.4566979494283606	0.5433020505716394	Plasmid	edge_469	17047
0.9451852607529585	0.0548147392470415	Chromosome	edge_470	26120
0.6812528999354781	0.3187471000645219	Chromosome	edge_471	11950
0.9241190392412031	0.07588096075879691	Chromosome	edge_472	3536
0.9658415446477877	0.03415845535221229	Chromosome	edge_473	9169
0.9833066140056196	0.016693385994380416	Chromosome	edge_474	3099
0.9202372027609629	0.07976279723903712	Chromosome	edge_477	1416
0.9979973127314137	0.002002687268586323	Chromosome	edge_478	1742
0.9349188070463172	0.06508119295368275	Chromosome	edge_482	2608
0.9867217310264439	0.013278268973556107	Chromosome	edge_483	1198
0.5445463138991435	0.4554536861008564	Chromosome	edge_485	2177
0.8754543015582256	0.12454569844177442	Chromosome	edge_486	3897
0.9995335243301985	4.664756698015138e-4	Chromosome	edge_487	4530
0.923165132293009	0.076834867706991	Chromosome	edge_488	1327
0.9908133041343943	0.00918669586560572	Chromosome	edge_489	6268
0.14051228430164941	0.8594877156983506	Plasmid	edge_490	3437
0.8828099487492036	0.1171900512507964	Chromosome	edge_491	4243
0.7912751386177677	0.20872486138223234	Chromosome	edge_492	1768
0.9919327800084378	0.008067219991562236	Chromosome	edge_493	4926
0.0021528266161894294	0.9978471733838106	Plasmid	edge_494	2409
0.8239251465298839	0.1760748534701161	Chromosome	edge_495	313605
0.999118217957084	8.817820429160017e-4	Chromosome	edge_496	1560
0.7987728240527446	0.20122717594725537	Chromosome	edge_497	6293
0.8438596626352679	0.1561403373647321	Chromosome	edge_498	5053
0.9510385061809359	0.04896149381906412	Chromosome	edge_501	97037
0.8844799810100101	0.11552001898998988	Chromosome	edge_502	206640
0.8627368217591791	0.1372631782408209	Chromosome	edge_503	82614
0.896381284014152	0.10361871598584803	Chromosome	edge_504	35753
0.929510175560662	0.07048982443933804	Chromosome	edge_505	256072
0.683708946703069	0.31629105329693097	Chromosome	edge_506	117228
0.7894724629158143	0.2105275370841857	Chromosome	edge_507	491656
0.8359660121188661	0.16403398788113388	Chromosome	edge_508	94669
0.760874318237772	0.23912568176222804	Chromosome	edge_511	22291
0.9284064976752278	0.07159350232477223	Chromosome	edge_512	49141
0.8989678011757963	0.10103219882420367	Chromosome	edge_513	8892
0.8812170816476355	0.11878291835236454	Chromosome	edge_514	1024
0.7507237252978838	0.2492762747021162	Chromosome	edge_515	66647
0.8871342654729043	0.11286573452709571	Chromosome	edge_516	38109
0.05464545901977158	0.9453545409802284	Plasmid	edge_517	3687
0.8469143365426799	0.1530856634573201	Chromosome	edge_518	23528
0.8017961899934596	0.1982038100065404	Chromosome	edge_519	11828
0.4635532594858185	0.5364467405141815	Plasmid	edge_520	16606
0.06752200716931467	0.9324779928306853	Plasmid	edge_521	48743
0.9883726449944056	0.01162735500559442	Chromosome	edge_522	3271
0.9499446108636757	0.050055389136324346	Chromosome	edge_523	6958
0.8338556239810544	0.1661443760189456	Chromosome	edge_524	43614
0.6278165932065212	0.37218340679347883	Chromosome	edge_525	15777
0.41518000990590054	0.5848199900940995	Plasmid	edge_526	15487
0.12755776270053876	0.8724422372994612	Plasmid	edge_527	13749
0.028980781900031727	0.9710192180999683	Plasmid	edge_529	1810
0.704583321805214	0.295416678194786	Chromosome	edge_530	19293
0.4576893626807311	0.5423106373192689	Plasmid	edge_531	14863
0.2171598315244957	0.7828401684755043	Plasmid	edge_532	45849
0.998111427943061	0.0018885720569390418	Chromosome	edge_533	2443
0.8123263216039909	0.18767367839600912	Chromosome	edge_534	7623
0.9632876427043559	0.03671235729564415	Chromosome	edge_535	3819
